ressort,url,initial_status,final_status,title,description,hreflang,canonical_url,uses_gsb
BMUV,https://strahlenschutzbehoerde.de,unavailable,unavailable,,,,,
BMUV,https://umwelt-im-unterricht.de,301,200,Startseite ǀ Umwelt im Unterricht: Materialien und Service für Lehrkräfte – BMUV-Bildungsservice ǀ Umwelt im Unterricht,"Kostenlose Unterrichtsmaterialien zu den Themen Umwelt, Klima und Nachhaltigkeit > Über 100 Ideen für die Sekundarstufe und die Grundschule. Leicht verständlich + schnell umsetzbar. Von Fachautoren/-innen erstellt. Gratis Download. Ohne Anmeldung.",,https://www.umwelt-im-unterricht.de/,False
BMUV,https://www.artenfilter.floraweb.de,unavailable,unavailable,,,,,
BMUV,https://www.bfn.de,200,200,Bundesamt für Naturschutz (BfN),"Das BfN nimmt als Bundesoberbehörde fachliche, wissenschaftliche und administrative Aufgaben im Naturschutz wahr.","de, en",https://www.bfn.de/,False
BMUV,https://www.bfn.eu,unavailable,unavailable,,,,,
BMUV,https://www.biologischevielfalt.de,200,200,,,,,False
BMUV,https://www.chancenatur.de,unavailable,unavailable,,,,,
BMUV,https://www.cites-online.de,302,200,"
			Bundesamt für Naturschutz - Cites
		",,,,False
BMUV,https://www.daten.bfn.eu,unavailable,unavailable,,,,,
BMUV,https://www.dnl-online.de,200,200,Dokumentation Natur und Landschaft - online,,,,False
BMUV,https://www.ffh-vp-Info.de,301,403,,,,,
BMUV,https://www.floraweb.de,200,200,FloraWeb - Willkommen bei FloraWeb,,,https://www.floraweb.de/,False
BMUV,https://www.habitatmare.de,unavailable,unavailable,,,,,
BMUV,https://www.monitoringzentrum.de,200,200,Nationales Monitoringzentrum zur Biodiversität | Monitoringzentrum NMZB,Wir bringen Monitoringakteure zusammen und stellen umfangreiche Informationen zur biologischen Vielfalt in Deutschland zur Verfügung. Erfahren Sie mehr!,"de, en",https://www.monitoringzentrum.de/,False
BMUV,https://www.natgesis.de,301,200,Gesundheit | BFN,"Nicht alle Trends machen Sinn und nützen den Menschen – dieser schon. Gesund bleiben oder werden mit der Natur ist zu Recht in aller Munde. Unser Leben und unsere Gesundheit sind so eng mit der Natur verbunden, dass wir ohne sie nicht leben könnten. Da liegt es nahe, sich bei Bedarf gerade dort Kraft und Heilung zu holen. Genauso wichtig ist es deshalb, die Natur als unsere Lebens- und Gesundheitsbasis vor Zerstörung zu schützen.","de, en",https://www.bfn.de/thema/gesundheit,False
BMUV,https://www.naturdetektive.de,301,200,Naturdetektive für Kinder - www.naturdetektive.de: Startseite | Natur und Kinder | Kinderseiten Bundesamt für Naturschutz,,,https://naturdetektive.bfn.de/index.html,False
BMUV,https://www.naturschutzhoefe.de,302,200,Bundesamt für Naturschutz (BfN),"Das BfN nimmt als Bundesoberbehörde fachliche, wissenschaftliche und administrative Aufgaben im Naturschutz wahr.","de, en",https://www.bfn.de/,False
BMUV,https://www.neobiota.bfn.de,301,200,Neobiota: Neobiota - Gebietsfremde und invasive Arten,,,https://neobiota.bfn.de/index.html,False
BMUV,https://www.neobiota.de,301,200,Neobiota: Neobiota - Gebietsfremde und invasive Arten,,,https://neobiota.bfn.de/index.html,False
BMUV,https://www.neoflora.de,301,200,Neobiota: Neobiota - Gebietsfremde und invasive Arten,,,https://neobiota.bfn.de/index.html,False
BMUV,https://www.nmzb.de,unavailable,unavailable,,,,,
BMUV,https://www.regionalisierte-Pflanzenproduktion.de,200,200,Startseite - Artenfilter und Kartendienst für regionales gebietseigenes Saat- und Pflanzgut krautiger Arten,,,,False
BMUV,https://www.regionalisierte-pflanzenproduktion.de,200,200,Startseite - Artenfilter und Kartendienst für regionales gebietseigenes Saat- und Pflanzgut krautiger Arten,,,,False
BMUV,https://www.rote-liste-biotope.de,unavailable,unavailable,,,,,
BMUV,https://www.wa-jahresstatistik.de,unavailable,unavailable,,,,,
BMUV,https://www.wildnisgebiete.de,unavailable,unavailable,,,,,
BMUV,https://www.wisia.de,200,200,WISIA Online,,,,False
BMVg,https://bahnfahren.bundeswehr.de,200,200,Bw-eToken,A new Flutter project.,,,False
BMVg,https://rehahom.bundeswehr.de,200,200,SoldRehaHomG,SoldRehaHomG,,,False
BMVg,https://www.bmvg.de,301,200,Bundesministerium der Verteidigung ,"Das BMVg informiert Sie über aktuelle sicherheitspolitische Themen, Geschichte, Struktur und Organisation des Ministeriums.","en, x-default",https://www.bmvg.de/de,False
BMVg,https://www.bundeswehr.de,301,200,Startseite - Bundeswehr,Die Bundeswehr ist die Armee Deutschlands. In ihr dienen Soldaten und zivile Beschäftigte. Sie alle unterstehen dem Verteidigungsminister.,"en, en, x-default",https://www.bundeswehr.de/de,False
BMVg,https://www.bundeswehrkarriere.de,200,200,Startseite | Bundeswehr Karriere,"Die Bundeswehr berät dich persönlich und individuell. Schaue im Entdeckermodus, was wir bieten, oder tausche dich im Dialogmodus mit uns aus. Wir helfen dir!",,,False
BMVg,https://www.bwkrankenhaus.de,301,200,Bundeswehrkrankenhaus,Bundeswehrkrankenhaus,x-default,https://www.bwkrankenhaus.de/de,False
BMVg,https://www.hsu-hh.de,200,200,Helmut-Schmidt-Universität / Universität der Bundeswehr Hamburg,Die Helmut-Schmidt-Universität / Universität der Bundeswehr in Hamburg dient dem Studium von Offizieren sowie Fach- und Führungskräften von Bundesbehörden und Unternehmen,"de, en",https://www.hsu-hh.de/,False
BMVg,https://www.mhwbw.de,unavailable,unavailable,,,,,
BMVg,https://www.unibw.de/,302,200,Universität der Bundeswehr München — Home,"Als außergewöhnliche Campusuniversität haben wir unseren Angehörigen viel zu bieten: hervorragende Bedingungen für ein Bachelor- und Masterstudium, eine moderne Infrastruktur, sowie attraktive Freizeitangebote und Sportanlagen.",,https://www.unibw.de/home,False
BMVg,https://www.zms.bundeswehr.de/,301,200,ZMSBw,meta,"en, en, x-default",https://zms.bundeswehr.de/de,False
BMVg,https://ynside.extranet-bw.de,301,200,ExtranetBw,,,,False
BMVg,https://usg-online.bundeswehr.de,200,200,USG-Online - Einfach. Sicher. Immer und überall.,,,,False
BMWK,https://Gigabitforum.de,302,200,"Bundesnetzagentur  - 
Gigabitforum",Gigabitforum,,https://www.gigabitforum.de/DE/Fachthemen/Telekommunikation/Breitband/Gigabitforum/start.html,True
BMWK,https://a4im.ptb.de,301,200,A4IM - A4IM,,,https://www.a4im.ptb.de/home,False
BMWK,https://atmoc.ptb.de,301,200,ATMOC - Home,,,https://www.atmoc.ptb.de/home/,False
BMWK,https://ausbildung.ptb.de,301,200,Startseite - PTB Ausbildungsportal,,,https://www.ausbildung.ptb.de/startseite,False
BMWK,https://bam.ptb.de,307,200,Home - Physikalisch-Chemische Sicherheitstechnik,,,https://bam.ptb.de/home,False
BMWK,https://bgr-berlin-bohrkernlager.de,200,200,dis,,,,False
BMWK,https://bodenatlas.de,200,200,Bodenatlas Deutschland,Bodeninformationen in thematischen Karten werden mit dem Bodenatlas Deutschland in anschaulicher Form einem breiten Publikum zur VerfÃ¼gung gestellt.,,,False
BMWK,https://box.ptb.de,302,200,"
    Login - PTBbox
    ","Teilen, synchronisieren und sichern Sie Ihre Dateien online",,,False
BMWK,https://bscw.ptb.de,302,200,Willkommen bei BSCW Shared Workspace Server,,,,False
BMWK,https://calidena.ptb.de,301,200,Calidena: Home,,,https://www.calidena.ptb.de/,False
BMWK,https://candela-ptb.de,200,200,Candela-Blog,,"de, en, fr, es, ru, uk, x-default",https://candela-ptb.de/,False
BMWK,https://cdo.ptb.de,301,200,PTB Capacity Development Online: Home,,,https://www.cdo.ptb.de/,False
BMWK,https://chemsafe.ptb.de,301,200,Home - Chemsafe,,"en-gb, de-de, x-default",https://www.chemsafe.ptb.de/home,False
BMWK,https://clonets.eu,301,200,CLONETS: Home,,,,False
BMWK,https://combine.ptb.de,301,200,Home - COMBINE,,,https://www.combine.ptb.de/home,False
BMWK,https://conferences.ptb.de,200,200,Home · Konferenzsystem der PTB (Indico),,,,False
BMWK,https://covid19.ptb.de,unavailable,unavailable,,,,,
BMWK,https://d-si.ptb.de,200,200,DsiServices,,,,False
BMWK,https://dcc-conference-2024.ptb.de,301,200,4th International DCC Conference - DCC Conference 2024,International conference on digital calibration certificates and digital transformation in the quality infrastructure,,https://www.dcc-conference-2024.ptb.de/home,False
BMWK,https://deutsche-rohstoffagentur.de,307,200,BGR  -  Deutsche Rohstoffagentur,Deutsche Rohstoffagentur,,https://www.deutsche-rohstoffagentur.de/DERA/DE/Home/dra_node.html,True
BMWK,https://deutscher-rohstoffeffizienz-preis.de,307,200,BGR  -  Deutscher Rohstoffeffizienz-Preis,Deutscher Rohstoffeffizienz-Preis,,https://www.deutscher-rohstoffeffizienz-preis.de/DREP/DE/Home/rep_node.html,True
BMWK,https://digilab.ptb.de,302,200, Thesaurus Metrologie,Hier entsteht ein Thesaurus für den Themenbereich Metrologie. Bei Interesse an Mitwirkung bitte eine E-Mail an julia.neumann@ptb.de schreiben,,,False
BMWK,https://dkd.eu,301,200,Das Forum für das Kalibrierwesen - PTB.de,"Die Physikalisch-Technische Bundesanstalt (PTB), Braunschweig und Berlin, ist das nationale Metrologie-Institut mit wissenschaftlich-technischen Dienstleistungsaufgaben. Sie misst mit höchster Genauigkeit und Zuverlässigkeit – Metrologie als Kernkompetenz.",,https://www.ptb.de/cms/metrologische-dienstleistungen/dkd.html,False
BMWK,https://eastern-partnership.ptb.de,301,200,Eastern Partnership - Home,,,https://www.eastern-partnership.ptb.de/home/,False
BMWK,https://eftf.org,301,200,Home - EFTF,,,https://www.eftf.org/home,False
BMWK,https://eida.bgr.de,200,200,BGR - Homepage,title name of the website,,https://www.bgr.bund.de/main.html,False
BMWK,https://emwt22.de,301,200,Home - EMWT 22,,,https://www.emwt22.de/home,False
BMWK,https://energy.ptb.de,301,200,Home - ICME 2023 - International Conference on Measurement of Energy,,,https://www.energy.ptb.de/home,False
BMWK,https://ephquam.ptb.de,301,200,EPHQUAM: Overview,,,,False
BMWK,https://eservice.ptb.de,200,200,Home - PTB E-Service,,"en-us, de-de, x-default",https://eservice.ptb.de,False
BMWK,https://eumetrispec.eu,301,200,Spectral reference data for atmospheric monitoring: Home,,,,False
BMWK,https://euramet.org,301,200,EURAMET - European Association of National Metrology Institutes,,,https://www.euramet.org/,False
BMWK,https://euv2023.ptb.de,301,200,"Home - 322. PTB-Seminar ""VUV and EUV Metrology"" 2023",,,https://www.euv2023.ptb.de/home,False
BMWK,https://ex-network.org,301,200,Ex-Network: Startseite,,,https://www.ex-network.org/startseite/,False
BMWK,https://ex-proficiency-testing.ptb.denein,unavailable,unavailable,,,,,
BMWK,https://facenergy.ptb.de,301,200,Home - facenergy,,,https://www.facenergy.ptb.de/home,False
BMWK,https://forms.ptb.de,301,200,Formulare - PTB Formulare,,"de-de, en-gb, x-default",https://www.forms.ptb.de/formulare,False
BMWK,https://gbhverfo.ptb.de,301,200,Home - GBH-Verfo,,,https://www.gbhverfo.ptb.de/home,False
BMWK,https://gemdb.bgr.de,302,200,GeM-DB / Login,,,,False
BMWK,https://gemimeg.ptb.de,301,200,GEMIMEG - Gemimeg Startseite,"Das Thema „Daten als Wirtschaftsgut“ nimmt für industrielle Unternehmen 
einen hohen Stellenwert in der Wertschöpfungskette ein und wird in 
Zukunft durch die voranschreitende digitale Transformation weiter an 
Bedeutung gewinnen. Dabei ist die Qualität der gewonnenen Daten, unter 
anderem von Sensoren und Aktoren, und die Belastbarkeit der davon 
abgeleiteten Aussagen und Schlüsse insbesondere für die Industrie von 
zentraler Bedeutung. Die verlässliche Feststellung und Sicherung der 
Datenqualität ist somit die Voraussetzung, um Daten tatsächlich als 
Wirtschaftsgut erfolgreich einsetzen zu können.

The topic of ""data as an economic asset"" occupies a high 
position in the value chain for industrial companies and will continue 
to gain in importance in the future due to the advancing digital 
transformation. The quality of the data obtained, including from sensors 
and actuators, and the reliability of the statements and conclusions 
derived from it are of central importance, especially for industry. 
Reliable determination and assurance of data quality is thus the 
prerequisite for being able to actually use data successfully as an 
economic asset.",,https://www.gemimeg.ptb.de/gemimeg-startseite/,False
BMWK,https://genesys-hannover.de,307,200,BGR  -  Startseite Genesys-Projekt,Startseite Genesys-Projekt,,https://www.genesys-hannover.de/Genesys/DE/Home/genesys_node.html,True
BMWK,https://geoportal.bgr.de,302,200,BGR Geoportal,Darstellung von Webdiensten der Bundesanstalt für Geowissenschaften und Rohstoffe,,,False
BMWK,https://geotechnologien-aida.de,307,200,BGR  -  AIDA,AIDA,,https://www.geotechnologien-aida.de/AIDA/EN/Home/aida_node_en.html,True
BMWK,https://geozentrum-hannover.de,unavailable,unavailable,,,,,
BMWK,https://gitlab1.ptb.de,302,200,Anmelden · GitLab,GitLab Community Edition,,,False
BMWK,https://gruvo.bgr.de,302,200,Bundesweite Grundwasserstände und Vorhersagen,"Homepage der Fachanwendung GRUVO zu bundesweiten Grundwasserständen und Vorhersagen mit Verweisen u. a. auf die zentrale GRUVO-Kartenanwendung, auf Hintergründe zum Projekt sowie auf eine ausführliche Beschreibung der angewendeten Methodik.",,,False
BMWK,https://gst.bgr.de,200,200,GST Web,,,,False
BMWK,https://helmholtz-fonds.de,301,200,Helmholtz-Fonds,Der gemeinnützige Verein Helmholtz-Fonds wurde 1913 von Mitgliedern des damaligen Kuratoriums der Physikalisch-Technischen Reichsanstalt (PTR) gegründet. In Würdigung seiner großen Verdienste um die physikalische Messtechnik und des gemeinsam mit Werner von Siemens unermüdlichen Einsatzes für die Gründung der PTR 1887 wurde er nach Hermann von Helmholtz benannt.,,,False
BMWK,https://hidyn.ptb.de,301,200,Home - HiDyn,,,https://www.hidyn.ptb.de/home,False
BMWK,https://htq-workshop.ptb.de,301,200,Home - HTQ-Workshop,,"de-de, en-gb, x-default",https://www.htq-workshop.ptb.de/home,False
BMWK,https://climateandenergypartnerships.org,200,200,Bilateral Climate and Energy Partnerships | Climate and Energy Partnerships,Discover more about the climate and energy partnerships in over 30 countries and the actions taken to achieve climate neutrality,"en-us, de-de, x-default",https://climateandenergypartnerships.org/,False
BMWK,https://expertenkreis-automobilwirtschaft.de,200,200,Expertenkreis Transformation der Automobilwirtschaft | Startseite,"EXPERTENKREIS TRANSFORMATION DER AUTOMOBILWIRTSCHAFT Die Automobilindustrie ist von zentraler Bedeutung für Wertschöpfung, Beschäftigung und Innovationen in Deutschland. Etwa 70 Prozent der Wertschöpfung dieses Industriezweigs entstehen bei den …",,https://expertenkreis-automobilwirtschaft.de,False
BMWK,https://expo2025germany.de/,200,200,Expo 2025 Osaka – German Pavilion,,,https://expo2025germany.de/,False
BMWK,https://www.aus-und-weiterbildungsallianz.de,302,200,Allianz für Aus- und Weiterbildung  -   Startseite,"Allianz für Aus- und Weiterbildung: Ein Angebot für Jugendliche, junge Erwachsene, Eltern und Betriebe, um Sie zu informieren und zusammenzubringen. #AusbildungSTARTEN",,https://www.aus-und-weiterbildungsallianz.de/AAW/Navigation/DE/Home/home.html,False
BMWK,https://www.bmwk-energiewende.de/,302,200,BMWK Newsletter Energiewende  -   Startseite,Newsletter 'Energiewende direkt' des Bundesministeriums für Wirtschaft und Klimaschutz,,https://www.bmwk-energiewende.de/EWD/Navigation/DE/Home/home.html,False
BMWK,https://www.bmwk.de/Navigation/DE/Home/home.html,200,200,BMWK  -        Bundesministerium für Wirtschaft und Klimaschutz ,Klimaschutz und Wohlstand durch sozial-ökologische Marktwirtschaft. Aktuelles aus dem        Bundesministerium für Wirtschaft und Klimaschutz ,, https://www.bmwk.de/Navigation/DE/Home/home.html,False
BMWK,https://www.bq-portal.de/,200,200,Startseite DE | BQ-Portal,Im BQ-Portal finden Sie Informationen zur Anerkennung und Einschätzung von ausländischen Berufsabschlüssen und Berufsbildungssystemen.,"de, en",https://www.bq-portal.de/,False
BMWK,https://www.carbon-mechanisms.de,200,200,Startseite,Informationsplattform des Bundesumweltministeriums über marktbasierte Klimaschutzinstrumente.,"de, en, x-default",https://www.carbon-mechanisms.de/,False
BMWK,https://www.clusterplattform.de,302,200,Clusterplattform Deutschland  -   Startseite,Hier können Sie sich über deutsche und europäische Clusterpolitik informieren.,,https://www.clusterplattform.de/CLUSTER/Navigation/DE/Home/home.html,False
BMWK,https://www.de.digital/DIGITAL/Navigation/DE/Home/home.html,200,200,DE.DIGITAL  -       Startseite ,,,,False
BMWK,https://www.digitale-technologien.de,302,200,Digitale Technologien  -   Startseite,,,https://www.digitale-technologien.de/DT/Navigation/DE/Home/home.html,False
BMWK,https://www.foerderdatenbank.de/,302,200,Förderdatenbank - Startseite ,Die Förderdatenbank zur Suche von Förderprogrammen Startseite ,,https://www.foerderdatenbank.de/FDB/DE/Home/home.html,False
BMWK,https://www.german-energy-solutions.de/,302,200,German Energy Solutions  -       Startseite ,Die Exportinitiative Energie unterstützt deutsche Anbieter klimafreundlicher Energielösungen bei der Erschließung von ausgewählten Zielmärkten weltweit.      Startseite ,,,False
BMWK,https://www.igf-foerderung.de,200,200,IGF: Industrielle Gemeinschaftsforschung: IGF - Industrielle Gemeinschaftsforschung,"Deutschland braucht seinen Mittelstand! Kleine und mittlere Unternehmen (KMU) sorgen in Deutschland für fast ein Drittel des Umsatzes. Ein enormes wirtschaftliches, aber auch kreatives Potenzial, das praxisorientierte Forschung voranbringen kann. Hier setzt die Industrielle Gemeinschaftsforschung (IGF) an.",,https://www.igf-foerderung.de/,False
BMWK,https://www.innovation-beratung-foerderung.de,302,200,Innovation - Beratung - Förderung  -   Startseite,,,https://www.innovation-beratung-foerderung.de/INNO/Navigation/DE/Home/home.html,False
BMWK,https://www.innovationskatalog.de,302,200,Innovationskatalog  -       Startseite ,,,,False
BMWK,https://www.mittelstand-digital.de,302,200,Mittelstand Digital  -       Startseite ,"Unterstützung bei allen Fragen zur Digitalisierung für den Mittelstand ✓ ► Informationen,  Umsetzungsbeispiele, Ansprechpartner ✚ kostenfrei, anbieterneutral      Startseite ",,,False
BMWK,https://www.nitricacidaction.org/,200,200,The Nitric Acid Climate Action Group,,,/,False
BMWK,https://www.plattform-i40.de,302,200,Plattform Industrie 4.0  -       Startseite ,,,,False
BMWK,https://www.ueberbrueckungshilfe-unternehmen.de/,302,200,Überbrückungshilfe Unternehmen  -  Startseite,Hier finden Sie Informationen zur Corona-Überbrückungshilfe der Bundesregierung.Startseite,,https://www.ueberbrueckungshilfe-unternehmen.de/DE/Home/home.html,True
BMWK,https://www.wettbewerb-energieeffizienz.de,302,200,BMWK-Förderwettbewerb Energie- und Ressourceneffizienz  -       Startseite ,,,,False
BMWK,https://www.zim.de,302,200,Zentrales Innovationsprogramm Mittelstand (ZIM)  -       Förderung für den Mittelstand ,Fördermittel für den Mittelstand - Beratung und Information zu ZIM.  Das technologie- und branchenoffene Förderprogramm ZIM unterstützt innovative KMU über die Förderung von Forschung und Entwicklung marktorientierter FuE-Projekte.       Förderung für den Mittelstand ,,,False
BMWK,https://hymet.ptb.eu,301,200,Hybrid metrology for thin films in energy applications: Home,,,,False
BMWK,https://imeko-gh2fuels.ptb.de,301,200,Welcome - IMEKO TC20 Workshop 2022 H2,,,https://www.imeko-gh2fuels.ptb.de/welcome,False
BMWK,https://imeko.org,200,200,IMEKO News & Events,International Measurement Confederation (IMEKO),,,False
BMWK,https://imeko2024.org,301,200,IMEKO 2024: Home,,,https://www.imeko2024.org/home,False
BMWK,https://infotherm.ptb.de,301,200,Home - INFOTherm,,,https://www.infotherm.ptb.de/home,False
BMWK,https://ishpmie2022.ptb.de,307,200,Home - ISHPMIE2022,"14th International Symposium on Hazards, Prevention, and Mitigation of Industrial Explosions",,https://ishpmie2022.ptb.de/home,False
BMWK,https://junge-wissenschaft.ptb.de,301,200,Junge-Wissenschaft - Home,Die Junge Wissenschaft ist eine Online-Plattform für wissenschaftliche Veröffentlichungen junger AutorInnen bis 23 Jahre. Online | peer reviewed | original.,,https://www.junge-wissenschaft.ptb.de/home/,False
BMWK,https://kalorimetrietage.ptb.de,301,200,Die 25. Kalorimetrietage 2023 - kalorimetrietage,,,https://www.kalorimetrietage.ptb.de/die-25-kalorimetrietage-2023,False
BMWK,https://m4aim.ptb.de,301,200,M4AIM,,,,False
BMWK,https://m4dt.ptb.de,301,200,M4DT-IC,,,https://www.m4dt.ptb.de/,False
BMWK,https://macroscale.org,301,200,,,,,False
BMWK,https://mail.ptb.de,500,500,,,,,
BMWK,https://medmet2019.ptb.de,301,200,Home - MedMet 2019,,,https://www.medmet2019.ptb.de/home,False
BMWK,https://messbar.ptb.de,301,200,mesSBAR - Startseite,,,https://www.messbar.ptb.de/startseite/,False
BMWK,https://methodenwiki-bodenkunde.de,301,200,MethodenWiki,Methodenwiki der Bodenkunde,,,False
BMWK,https://methyinfra.ptb.de,301,200,MetHyInfra - The Project,,,https://www.methyinfra.ptb.de/the-project/,False
BMWK,https://metro-pv.ptb.de,301,200,Home,,,https://www.metro-pv.ptb.de/home/,False
BMWK,https://metropems.ptb.de,301,200,Home,,,https://www.metropems.ptb.de/home/,False
BMWK,https://mqb-pascal.ptb.de,unavailable,unavailable,,,,,
BMWK,https://nanoscale.de,301,200,Home,,,https://www.nanoscale.ptb.de/home,False
BMWK,https://netzwerk-boden.d-copernicus.de,307,200,Info: Copernicus in Deutschland,,,,False
BMWK,https://nimtech.ptb.de,301,200,Nimtech: Home,,,,False
BMWK,https://norddeutsche-geothermietagung.de,200,200,16. Norddeutsche Geothermietagung - 14. Mai 2025,"Hintergrund- und Praxisinformationen zur Rolle der OberflÃ¤chennahen Geothermie in der kommunalen WÃ¤rmewende. Ziel der Veranstaltung ist es, die Chancen und Herausforderungen bei der ErschlieÃung und Nutzung oberflÃ¤chennaher Geothermie aus verschiedenen Blickwinkeln mit Umweltminister Meyer, kommunaler Vertretung, Planenden und Nutzenden zu beleuchten und zu diskutieren. ",,node/140.html,False
BMWK,https://oar.ptb.de,200,200,"
                    Open Access Repository der Physikalisch-Technische Bundesanstalt
            ",,,,False
BMWK,https://ocdb.ptb.de,301,200,Home - Optical constants data base,,,https://www.ocdb.ptb.de/home,False
BMWK,https://ocloud.ptb.de,302,200,"
			Anmelden – Nextcloud		",ein sicherer Ort für all Ihre Daten,,,False
BMWK,https://opticlock.de,301,200,Info - Opticlock,,"de_de, en-gb, x-default",https://www.opticlock.de/info,False
BMWK,https://pebs-eu.de,unavailable,unavailable,,,,,
BMWK,https://photoclass.ptb.de,301,200,ENG 55: Home,,,,False
BMWK,https://planarcal.ptb.de,200,200,Page has moved,,,,False
BMWK,https://ppp.ptb.de,200,200,PTB Portal Plus,PTB Portal Plus,,,False
BMWK,https://prispectemp.ptb.de,301,200,HOME - PriSpecTemp,,,https://www.prispectemp.ptb.de/home,False
BMWK,https://pv-enerate.ptb.de,301,200,16ENG02 PV-Enerate: Home,,,,False
BMWK,https://qi-africa.ptb.de,301,200,Home - QI-Africa,,,https://www.qi-africa.ptb.de/,False
BMWK,https://quantum-training-alliance.de,301,200,QTA,,,https://www.quantum-training-alliance.de/home,False
BMWK,https://quantummetrology.de,301,200,Quantummetrology,,,https://www.quantummetrology.de/home/about-quest/,False
BMWK,https://qumphy.ptb.de,301,200,Home - QUMPHY,,,https://www.qumphy.ptb.de/home,False
BMWK,https://qunom.ptb.de,301,200,Home - Quantification of Uncertainties in Nano Optical Metrology,,,https://www.qunom.ptb.de/home,False
BMWK,https://rdmo.ptb.de,unavailable,unavailable,,,,,
BMWK,https://recyclingrohstoffe-dialog.de,307,200,Dialogplattform Recyclingrohstoffe  -  Dialogplattform Recyclingrohstoffe,Dialogplattform Recyclingrohstoffe,,https://www.recyclingrohstoffe-dialog.de/Recyclingrohstoffe/DE/Home/recyclingrohstoffe_node.html,True
BMWK,https://remit.bundesnetzagentur.de,302,200,REMIT  -  REMIT Informationsportal der Bundesnetzagentur,Homepage des deutschsprachigen Auftritts,,http://www.remit.bundesnetzagentur.de/REMIT/DE/Home/start.html,True
BMWK,https://ringwabe.ptb.de,301,200,Home - RingWaBe,,,https://www.ringwabe.ptb.de/home,False
BMWK,https://robeha.de,307,200,BGR  -  ROBEHA,ROBEHA,,http://www.robeha.de/ROBEHA/DE/Home/robeha_node.html,True
BMWK,https://rosys.dera.bgr.de,302,200,BGR-DERA-ROSYS 2,map.apps - innovative apps for web & mobile,,,False
BMWK,https://see.ptb.de,307,200,SEE QI Fund,,,https://see.ptb.de/see-qi-fund/,False
BMWK,https://sommet.ptb.de,301,200,HOME - SoMMet,,,https://www.sommet.ptb.de/home,False
BMWK,https://spw2011.ptb.de,301,200,SPW 2011: Home,,,,False
BMWK,https://szgrf.bgr.de,unavailable,unavailable,,,,,
BMWK,https://temperatur.ptb.de,301,200,Startseite - Temperatur,,,https://www.temperatur.ptb.de/startseite,False
BMWK,https://tracim.eu,301,200,Traceability for Computationally-Intensive Metrology: Home,,,,False
BMWK,https://tracim.ptb.de,302,200,TraCIM Service,,,,False
BMWK,https://truepa.eu,301,200,Home,,,https://www.truepa.eu/home/,False
BMWK,https://uhr.ptb.de,200,200,PTB Uhr,"Darstellung der in Deutschland maßgebenden Uhrzeit durch die Physikalisch-Technische Bundesanstalt (PTB). Die Web-Uhr tickt im Browser und ermöglicht eine digitale und analoge Anzeige, eine Sprachausgabe sowie einen Zeitvergleich mit der lokalen Computer-Uhr.",,,False
BMWK,https://vidit.ptb.de,301,200,Home - ViDiT,,,https://www.vidit.ptb.de/home,False
BMWK,https://virtmet2021.ptb.de,301,200,VirtMet021: Login,,,https://www.virtmet2021.ptb.de/login,False
BMWK,https://whymap.org,unavailable,unavailable,,,,,
BMWK,https://wimer.ptb.de,301,200,HOME - WIMER,,,https://www.wimer.ptb.de/home,False
BMWK,https://www.Breitbandmessung.de,200,200,Breitbandmessung,Testen Sie schnell und einfach die Geschwindigkeit Ihres Internetzugangs.,,,False
BMWK,https://www.Bundesnetzagentur.de,302,200,"Bundesnetzagentur  - 
Startseite",Bundesnetzagentur informiert: Aktuelle Informationen und Service-Angebote ,,https://www.bundesnetzagentur.de/DE/Home/home_node.html,True
BMWK,https://www.Gigabitgrundbuch.bund.de,302,200,"
  Gigabit-Grundbuch
",Gigabit-Grundbuch,,https://gigabitgrundbuch.bund.de/GIGA/DE/_Home/start.html,True
BMWK,https://www.Leichtbauatlas.de,302,200,leichtbauatlas.de – Netzwerk für den Leichtbau in Deutschland und Europa,Der Leichtbauatlas ist ein interaktives Portal zur Darstellung der Kompetenzen im Bereich Leichtbau in Deutschland und Europa – material- und technologieübergreifend sowie branchenneutral.,,,False
BMWK,https://www.Netzausbau.de,302,200,Netzausbau  -  Startseite,"Auf diesen Seiten finden Sie Informationen zu den Aufgaben der Bundesnetzagentur beim Stromnetzausbau, zur Bedarfsermittlung und zu den Verfahren nach dem Eniergieleitungsausbaugesetz (EnLAG) sowie dem Bundesbedarfsplangesetz (BBPlG)...",,https://www.netzausbau.de/home/de.html,True
BMWK,https://www.Smard.de,302,200,"
SMARD | SMARD - Strom- und Gasmarktdaten
",,en,https://www.smard.de/home,False
BMWK,https://www.apasbafa.bund.de,302,200,APAS  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.apasbafa.bund.de/APAS/DE/Home/home_node.html,True
BMWK,https://www.bafa.de,302,200,BAFA  -  Startseite,Homepage des deutschsprachigen Auftritts,,https://www.bafa.de/DE/Home/home_node.html,True
BMWK,https://www.bam.de,302,200,BAM  -  Startseite,Bundesanstalt für Materialforschung und -prüfung (BAM),,https://www.bam.de/Navigation/DE/Home/home.html,False
BMWK,https://www.bfee-online.de,302,200,BfEE  -  Startseite | Bundesstelle für Energieeffizienz,Die Bundesstelle für Energieeffizienz (BfEE) im BAFA erfüllt verschiedene Aufgaben gemäß EDL-G und unterstützt das BMWi bei Fragen zur Energieeffizienz.,,https://www.bfee-online.de/BfEE/DE/Home/home_node.html,True
